latitude,longitude,polarity
53.475934,-2.249161,0.0
53.474497,-2.25106,0.9375
53.47442,-2.252969,0.0
53.476569,-2.253677,0.0
53.476569,-2.253677,0.0
53.476569,-2.253677,0.0
53.474503,-2.249729,0.0
53.474599,-2.254643,0.0
53.474503,-2.249729,0.0
53.472607,-2.261717,0.0
53.474242,-2.252733,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.47741,-2.257493,0.0
53.474844,-2.256276,0.0
53.476079,-2.252221,0.0
53.474202,-2.251082,0.5
53.477306,-2.259449,0.0
53.473411,-2.256289,0.0
53.473794,-2.257132,0.0
53.475204,-2.253677,0.0
53.475302,-2.254707,0.0
53.474944,-2.255909,0.0
53.475059,-2.255938,0.0
53.475161,-2.255816,0.25
53.474523,-2.255952,0.0
53.474369,-2.25681,0.0
53.474293,-2.256853,0.0
53.473335,-2.256209,0.0
53.474552,-2.252261,0.1
53.475408,-2.254593,0.0
53.474785,-2.250706,0.0
53.474785,-2.250706,0.0
53.474614,-2.250782,0.0
53.474508,-2.255942,0.0
53.476452,-2.254,-0.25
53.474649,-2.25562,0.7000000000000001
53.474267,-2.250437,0.0
53.475891,-2.254552,0.0
53.474598,-2.253346,0.4
53.47525,-2.255297,0.0
53.475723,-2.256499,0.0
53.474254,-2.260737,0.0
53.474535,-2.253269,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.476074,-2.25651,0.0
53.474585,-2.251779,0.0
53.474534,-2.251822,0.0
53.47472,-2.258205,0.27142857142857146
53.474484,-2.250802,0.0
53.475255,-2.254673,0.0
53.474989,-2.25556,0.0
53.474989,-2.25556,0.4
53.474862,-2.255104,0.0
53.474682,-2.249965,0.25
53.477856,-2.260125,0.0
53.474803,-2.256091,0.0
53.475557,-2.255684,0.0
53.477396,-2.261348,0.0
53.475289,-2.255812,0.0
53.473871,-2.259975,0.0
53.475174,-2.254654,0.0
53.476783,-2.256714,1.0
53.474344,-2.250845,0.0
53.478239,-2.249536,0.0
53.478239,-2.249536,0.0
53.478239,-2.249536,0.0
53.474623,-2.254419,0.0
53.474636,-2.256543,0.0
53.47518,-2.255531,0.0
53.47518,-2.255531,0.0
53.475784,-2.256716,0.0
53.474201,-2.257257,0.0
53.474523,-2.257078,0.13107142857142856
53.474447,-2.258864,0.16666666666666666
53.474444,-2.259167,0.002499999999999991
53.474635,-2.256692,0.0
53.474497,-2.255029,0.11818181818181818
53.474637,-2.257003,0.1
53.474599,-2.254343,0.0
53.475263,-2.254686,-0.175
53.474114,-2.254385,0.1
53.475404,-2.254536,0.0
53.474676,-2.256875,-0.6666666666666666
53.476528,-2.253506,0.0
53.474637,-2.257068,0.0
53.474954,-2.255609,0.0
53.474459,-2.250051,0.0
53.47474,-2.250223,0.0
53.475156,-2.256844,0.0
53.474947,-2.25245,0.0
53.475883,-2.256746,0.0
53.475978,-2.25666,0.0
53.475966,-2.256681,0.0
53.475915,-2.256724,0.0
53.476732,-2.25445,0.0
53.476732,-2.25445,0.0
53.476732,-2.25445,0.0
53.474032,-2.256338,0.0
53.477332,-2.254466,1.0
53.477073,-2.255491,0.0
53.477073,-2.255491,0.0
53.477073,-2.255491,-0.09791666666666665
53.477332,-2.254466,1.0
53.474848,-2.25328,0.17777777777777778
53.474963,-2.253098,0.0
53.474525,-2.256832,0.0
53.473999,-2.256317,0.0
53.474612,-2.252926,0.0
53.475493,-2.255158,-0.2
53.475825,-2.25401,0.0
53.476732,-2.25445,0.0
53.477073,-2.255491,-0.1
53.473871,-2.25357,0.0
53.474523,-2.249987,0.0
53.474545,-2.25424,0.2222222222222222
53.476244,-2.253956,0.0
53.476196,-2.25387,0.0
53.47617,-2.25387,0.0
53.477882,-2.249,0.8
53.474233,-2.256004,0.0
53.474233,-2.256004,0.25
53.474233,-2.256004,0.25
53.474233,-2.256004,0.25
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.8
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474233,-2.256004,0.0
53.474995,-2.258334,0.0
53.476229,-2.25387,0.0
53.47617,-2.253828,0.0
53.476211,-2.253956,0.0
53.475065,-2.257218,0.0
53.476494,-2.25357,0.0
53.476525,-2.253441,0.0
53.473871,-2.250373,-0.2
53.474382,-2.250802,0.0
53.472377,-2.250716,0.3
53.473922,-2.25357,0.0
53.47359,-2.255802,0.2
53.473817,-2.254257,-0.25
53.474083,-2.2537,-0.037500000000000006
53.473667,-2.254514,0.0
53.473769,-2.253956,0.0
53.473539,-2.255458,0.0
53.474519,-2.254201,-0.05
53.474637,-2.253398,0.0
53.47474,-2.254686,-0.2
53.474637,-2.253398,0.1
53.474267,-2.258634,0.0
53.474791,-2.250609,0.0
53.474701,-2.257153,-0.5
53.47474,-2.254686,0.2
53.473666,-2.2565,-0.08333333333333333
53.474523,-2.251253,0.1107142857142857
53.4764,-2.256596,0.0
53.474083,-2.2537,0.0
53.473999,-2.250802,0.0
53.474784,-2.256011,0.75
53.474918,-2.255662,0.75
53.474559,-2.253303,0.0
53.475346,-2.254053,0.0
53.474497,-2.253195,0.0
53.47451,-2.256917,0.0
53.474484,-2.257561,0.0
53.474484,-2.257819,0.0
53.474493,-2.258033,0.0
53.473999,-2.256367,0.0
53.474254,-2.258505,0.0
53.474446,-2.256435,0.0
53.474829,-2.256971,0.0
53.474816,-2.255909,0.0
53.47488,-2.254461,0.0
53.476464,-2.254221,0.0
53.47451,-2.25666,0.0
53.474459,-2.25769,0.0
53.474459,-2.257604,0.0
53.476853,-2.253495,0.0
53.476853,-2.253495,0.0
53.476853,-2.253495,0.0
53.476853,-2.253495,0.0
53.475385,-2.250984,-0.1333333333333333
53.475385,-2.250984,0.0
53.477785,-2.249954,0.5
53.4773,-2.260168,0.4
53.4773,-2.260168,0.0
53.477277,-2.258622,0.0
53.475385,-2.250984,0.0
53.477319,-2.250201,-0.0375
53.47382,-2.253227,0.0
53.473922,-2.253785,0.0
53.474765,-2.257382,-0.1
53.474535,-2.256048,1.0
53.474382,-2.257947,0.0
53.47451,-2.257518,0.0
53.477332,-2.254466,0.1
53.477332,-2.254466,0.0
53.477332,-2.254466,0.35714285714285715
53.477238,-2.257325,0.0
53.477277,-2.258622,-0.1
53.476975,-2.260501,0.0
53.476975,-2.260501,0.0
53.474395,-2.252722,0.0
53.474344,-2.252894,0.0
53.474382,-2.252937,0.0
53.4773,-2.260168,0.0
53.475129,-2.251253,0.0
53.473933,-2.259664,0.0
53.476636,-2.256234,-0.3125
53.475761,-2.256982,0.0
53.475761,-2.256982,0.0
53.475761,-2.256982,-0.05773809523809524
53.475761,-2.256982,0.0
53.475761,-2.256982,0.0
53.475761,-2.256982,0.0
53.475761,-2.256982,0.25
53.47548,-2.255662,0.2871212121212121
53.47548,-2.255662,0.0
53.47548,-2.255662,0.15000000000000002
53.475908,-2.256639,0.0
53.475908,-2.256639,0.0
53.475761,-2.256982,0.0
53.474056,-2.259707,0.0
53.474667,-2.256833,0.0
53.474667,-2.257,0.0
53.476227,-2.256649,0.40625
53.476227,-2.256649,0.40625
53.473527,-2.254985,0.0
53.476681,-2.256351,0.65
53.474982,-2.254214,0.1
53.47715,-2.259707,0.0
53.47715,-2.259707,0.0
53.477338,-2.257808,0.0
53.476898,-2.256349,0.0
53.476898,-2.256349,-0.011111111111111112
53.476898,-2.256349,0.0
53.476898,-2.256349,0.0
53.476261,-2.261093,0.6
53.476261,-2.261093,0.0
53.477428,-2.255694,0.5
53.476975,-2.260501,0.6
53.477277,-2.258622,0.0
53.477358,-2.259364,0.0
53.477358,-2.259364,0.0
53.477358,-2.259364,0.0
53.474572,-2.255685,0.0
53.474572,-2.255685,0.0
53.474853,-2.255427,0.5
53.474629,-2.255824,0.0
53.47707,-2.254868,0.0
53.47707,-2.254868,0.0
53.47707,-2.254868,0.13636363636363635
53.47707,-2.254868,0.0
53.47707,-2.254868,0.0
53.477185,-2.255287,0.0
53.477185,-2.255287,0.0
53.477238,-2.257325,0.1
53.477277,-2.258622,0.0
53.477277,-2.258622,0.0
53.477238,-2.257325,0.0
53.474708,-2.256413,0.0
53.475033,-2.251042,0.5
53.474011,-2.253335,0.0
53.474075,-2.253097,0.175
53.47613,-2.256436,0.0
53.474625,-2.256577,0.0
53.473455,-2.256266,0.0
53.474377,-2.256836,0.0
53.475716,-2.256922,0.3766666666666667
53.47443,-2.256869,0.3766666666666667
53.473576,-2.261232,0.0
53.477116,-2.254406,0.0
53.473513,-2.254914,0.3766666666666667
53.473652,-2.256161,0.3766666666666667
53.474527,-2.255964,0.3766666666666667
53.47603,-2.256874,-0.39999999999999997
53.475927,-2.256981,0.0
53.475766,-2.255912,0.7
53.474,-2.253167,0.0
53.474667,-2.255833,0.0
53.473705,-2.256123,0.0
53.47368,-2.254742,0.0
53.474138,-2.253642,0.0
53.472878,-2.262153,0.1
53.472711,-2.254145,-0.06538461538461539
53.477434,-2.25784,0.0
53.474567,-2.2549,0.0
53.475378,-2.256896,0.0
53.475378,-2.256896,0.0
53.47564,-2.256488,0.0
53.476808,-2.256778,0.0
53.476285,-2.256392,0.0
53.474676,-2.251735,0.0
53.474548,-2.256714,0.0
53.474816,-2.257143,0.0
53.474791,-2.257121,0.0
53.47488,-2.257186,0.0
53.474572,-2.255685,0.0
53.47707,-2.254868,0.1
53.47715,-2.259707,0.0
53.474414,-2.256928,0.0
53.473846,-2.259879,0.0
53.477328,-2.257497,0.0
53.47564,-2.256488,0.0
53.474497,-2.252712,0.0
53.474344,-2.25313,0.0
53.474855,-2.2571,0.0
53.475397,-2.25473,0.1875
53.474676,-2.25664,0.09475405546834118
53.474484,-2.256092,0.12402972027972026
53.474178,-2.253582,0.06415979853479854
53.473788,-2.254526,0.12402972027972026
53.473724,-2.255041,0.12402972027972026
53.475947,-2.256532,0.09475405546834118
53.474791,-2.255709,0.0
53.473501,-2.255258,0.5
53.474838,-2.2562,0.0
53.474484,-2.252454,0.0
53.474127,-2.253034,0.25
53.473897,-2.250137,0.13636363636363635
53.474635,-2.258023,0.0
53.474258,-2.258564,0.0
53.473428,-2.255341,-0.08333333333333333
53.475008,-2.25327,0.0
53.475185,-2.254633,-0.16666666666666666
53.474981,-2.257273,0.0
53.474701,-2.257153,0.0
53.477856,-2.254815,0.0
53.474316,-2.253184,0.0
53.474333,-2.253423,0.0
53.474447,-2.253253,0.0
53.474444,-2.253637,0.0
53.474127,-2.253612,0.0
53.474172,-2.253156,0.0
53.474497,-2.252309,0.0
53.474475,-2.252323,0.0
53.474566,-2.251978,0.0
53.474375,-2.249356,0.0
53.474438,-2.25025,0.0
53.47453,-2.249423,0.0
53.47453,-2.24927,0.0
53.474522,-2.252003,0.0
53.473927,-2.25335,0.0
53.473877,-2.253595,0.0
53.473719,-2.253995,0.0
53.474275,-2.253481,0.0
53.474413,-2.252712,0.0
53.474408,-2.252698,0.0
53.474525,-2.251728,0.0
53.474191,-2.250323,0.0
53.474702,-2.250089,0.0
53.474594,-2.251734,0.0
53.474738,-2.250884,0.0
53.474566,-2.251656,0.0
53.474263,-2.251534,0.0
53.474916,-2.251589,0.0
53.474302,-2.252028,0.0
53.474372,-2.253206,0.0
53.474569,-2.252973,0.0
53.474611,-2.253273,0.0
53.474402,-2.252509,0.0
53.474425,-2.252575,0.0
53.474419,-2.252853,0.0
53.478477,-2.26005,0.0
53.47813,-2.261053,0.0
53.47838,-2.262048,0.0
53.47845,-2.260762,0.0
53.474811,-2.251659,0.0
53.474333,-2.251167,0.0
53.474886,-2.255619,0.0
53.474478,-2.256027,0.3055555555555555
53.475136,-2.257518,0.0
53.47511,-2.255544,0.0
53.474446,-2.253806,-0.06666666666666668
53.474522,-2.25342,0.0
53.474356,-2.252411,0.0
53.474293,-2.252969,0.0
53.474114,-2.25387,0.0
53.474446,-2.255909,0.0
53.47488,-2.256038,0.0
53.474402,-2.253045,0.0
53.474433,-2.252203,0.0
53.474166,-2.249837,0.0
53.474125,-2.249278,0.0
53.474172,-2.253409,0.0
53.474172,-2.253409,0.0
53.474172,-2.253409,0.0
53.474578,-2.249799,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.475599,-2.256147,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.474612,-2.251682,0.0
53.474561,-2.253195,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.476895,-2.255362,0.0
53.474369,-2.255094,0.0
53.474586,-2.250373,0.0
53.474586,-2.250373,0.0
53.474586,-2.250373,0.0
53.474586,-2.250373,0.0
53.474267,-2.252304,0.03125
53.474904,-2.256865,0.0
53.475083,-2.256607,0.0
53.475006,-2.256586,0.0
53.474547,-2.25238,0.4
53.474559,-2.253003,0.0
53.473833,-2.254167,0.0
53.473667,-2.254167,0.0
53.4735,-2.255333,0.0
53.473333,-2.2555,0.0
53.473333,-2.2555,0.0
53.473333,-2.255667,0.0
53.473333,-2.255667,0.0
53.473333,-2.255667,0.0
53.476615,-2.254535,0.0
53.474835,-2.256724,-0.15555555555555556
53.474835,-2.256724,-0.15555555555555556
53.474835,-2.256724,-0.15555555555555556
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.175
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.1
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474835,-2.256724,0.0
53.474574,-2.252347,0.0
53.475811,-2.256157,0.0
53.475607,-2.255449,0.0
53.474598,-2.255587,0.5
53.474253,-2.255705,0.5
53.474253,-2.255705,0.5
53.474042,-2.255909,0.5
53.473902,-2.255598,0.5
53.474534,-2.25681,0.5
53.475134,-2.256542,0.5
53.475134,-2.256542,0.5
53.475766,-2.255308,0.5
53.475583,-2.255437,0.5
53.475583,-2.255437,0.5
53.474936,-2.255952,0.5
53.474936,-2.255952,0.5
53.475174,-2.255383,0.5
53.474598,-2.255587,0.5
53.474598,-2.255587,0.5
53.474598,-2.255587,0.5
53.474598,-2.255587,0.5
53.474598,-2.255587,0.5
53.474574,-2.252347,0.3145833333333333
53.474535,-2.253527,0.0
53.474662,-2.252595,0.0
53.474395,-2.253119,0.0
53.475272,-2.255298,0.0
53.474919,-2.252109,0.0
53.4745,-2.255,0.0
53.474833,-2.255,0.0
53.475,-2.255,0.0
53.474833,-2.255,0.0
53.474833,-2.255,0.0
53.475,-2.255,0.0
53.475104,-2.250781,0.0
53.47365,-2.260875,0.16333333333333333
53.475174,-2.257003,0.0
53.474503,-2.256419,0.0
53.474788,-2.255179,0.0
53.476553,-2.254278,0.0
53.476263,-2.256177,0.0
53.476263,-2.256177,0.25
53.47768,-2.258098,0.0
53.474621,-2.255083,0.07291666666666666
53.474641,-2.257508,0.5
53.474618,-2.257014,0.5
53.476958,-2.257778,1.0
53.477958,-2.258484,0.26666666666666666
53.474529,-2.250813,0.0
53.474698,-2.257454,0.5
53.474628,-2.257025,0.5
53.474612,-2.257765,0.5
53.47678,-2.255684,0.5333333333333333
53.474548,-2.256681,0.30717592592592596
53.474216,-2.256424,0.0
53.473833,-2.254879,0.0
53.473833,-2.254879,-0.5
53.47715,-2.259707,0.0
53.47481,-2.251414,0.0
53.474673,-2.251746,0.45
53.474612,-2.253152,0.5
53.473517,-2.261273,0.5
53.474494,-2.257701,0.2784855769230769
53.474727,-2.251886,0.1
53.474567,-2.250223,-0.1
53.474701,-2.256531,0.0
53.474701,-2.256531,0.0
53.474701,-2.256531,0.0
53.473245,-2.262475,0.5
53.474446,-2.25166,0.0
53.474778,-2.256381,0.0
53.47465,-2.256209,0.1
53.473616,-2.255523,0.0
53.47368,-2.255963,-0.15000000000000002
53.473993,-2.256563,0.0
53.474628,-2.255898,0.25
53.474299,-2.25681,0.3333333333333333
53.474578,-2.249799,0.0
53.474503,-2.250319,0.42500000000000004
53.475959,-2.256574,0.0
53.474166,-2.2535,-0.2
53.474,-2.254,0.0
53.474166,-2.2535,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.474957,-2.25328,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.475231,-2.255609,0.0
53.476106,-2.254589,0.0
53.474833,-2.255334,0.0
53.474593,-2.254418,0.0
53.475812,-2.253516,-0.05
53.475037,-2.256445,0.0
53.474398,-2.252955,0.0
53.47419,-2.255821,-0.4
53.474526,-2.255945,0.0
53.474613,-2.256156,0.0
53.474621,-2.256329,0.0
53.475375,-2.256504,0.0
53.475813,-2.25588,0.0
53.475238,-2.254695,0.125
53.476636,-2.256234,0.0
53.476636,-2.256234,0.0
53.477963,-2.253277,0.0
53.477073,-2.255491,0.5
53.477073,-2.255491,0.0
53.477073,-2.255491,-0.15000000000000002
53.477128,-2.25411,0.0
53.477073,-2.255491,0.26
53.474152,-2.253055,0.25
53.474969,-2.257583,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.473881,-2.25372,0.0
53.474759,-2.257969,0.0
53.474542,-2.255952,0.0
53.47663,-2.253613,0.0
53.474542,-2.255952,0.0
53.474558,-2.255941,0.0
53.474554,-2.255941,0.0
53.475803,-2.251038,0.0
53.474855,-2.257014,0.0
53.475311,-2.256887,0.0
53.475046,-2.256617,0.2
53.476636,-2.256234,0.0
53.476636,-2.256234,0.13636363636363635
53.474325,-2.253692,0.25
53.474554,-2.249944,0.0
53.474612,-2.251896,0.0
53.474076,-2.252411,-1.0
53.4765,-2.254334,0.0
53.475166,-2.254667,0.0
53.476636,-2.256234,0.13636363636363635
53.476662,-2.256245,0.13636363636363635
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.474542,-2.25533,0.0
53.474082,-2.256542,-0.125
53.474251,-2.256703,0.0
53.474165,-2.256617,0.0
53.474162,-2.256596,0.0
53.47435,-2.256832,0.0
53.474724,-2.256402,0.0
53.477398,-2.259006,0.0
53.477238,-2.257325,0.0
53.476261,-2.261093,-0.022857142857142864
53.477143,-2.259253,0.0
53.476731,-2.256183,0.0
53.476731,-2.256183,0.0
53.476731,-2.256183,0.0
53.476731,-2.256183,-0.1
53.476731,-2.256183,0.25
53.476731,-2.256183,0.0
53.476731,-2.256183,0.25
53.47473,-2.256606,-0.024999999999999994
53.474855,-2.256767,0.0
53.474915,-2.256778,0.0
53.474823,-2.256767,-0.525
53.4748,-2.256757,0.0
53.474976,-2.256478,0.1
53.474819,-2.256714,0.15000000000000002
53.475375,-2.254782,0.25
53.475397,-2.25475,0.4291666666666667
53.473999,-2.259364,0.0
53.47465,-2.257196,0.0
53.474538,-2.254933,-0.10800000000000001
53.475337,-2.254825,0.0
53.475397,-2.254793,0.3
53.475298,-2.254761,0.09285714285714286
53.475295,-2.254675,0.0
53.475164,-2.254407,0.16190476190476188
53.475295,-2.254718,-0.039999999999999994
53.475327,-2.254675,0.5
53.475279,-2.254729,0.0
53.475167,-2.25489,0.0
53.474492,-2.255146,0.0
53.474899,-2.258623,0.0
53.475381,-2.254718,0.08499999999999999
53.473858,-2.255802,0.0
53.474455,-2.253077,0.15156250000000002
53.474861,-2.249053,0.0
53.475263,-2.25525,0.0
53.475336,-2.25542,0.0
53.475425,-2.255475,0.0
53.476391,-2.256398,0.0
53.476769,-2.25677,0.5
53.476853,-2.254799,0.0
53.476853,-2.254799,0.0
53.476853,-2.254799,0.0
53.476853,-2.254799,0.0
53.476853,-2.254799,0.0
53.47799,-2.253887,0.0
53.47799,-2.253887,0.0
53.47799,-2.253887,0.0
53.474797,-2.253597,0.0
53.474797,-2.253597,0.0
53.476582,-2.253602,0.0
53.47525,-2.255512,0.0
53.474816,-2.254943,0.0
53.474969,-2.254943,0.0
53.475021,-2.254729,0.0
53.474816,-2.25622,0.0
53.474461,-2.250975,0.0
53.474749,-2.254997,0.30833333333333335
53.474749,-2.254997,0.5
53.474749,-2.254997,0.4
53.474749,-2.254997,0.20476190476190478
53.474631,-2.253484,-0.125
53.474682,-2.251832,0.13194444444444445
53.473855,-2.25357,-0.25
53.474494,-2.255952,0.05
53.474497,-2.256782,0.0
53.473766,-2.253924,0.0
53.474484,-2.256424,0.0
53.474529,-2.256402,0.11818181818181818
53.475959,-2.252883,0.0
53.475276,-2.253892,0.0
53.475183,-2.2549,0.575
53.475212,-2.255018,0.25
53.47512,-2.254772,0.0
53.475206,-2.25489,-0.5
53.475222,-2.255051,-0.5
53.475302,-2.254922,0.0
53.475177,-2.255415,0.0
53.475333,-2.255094,0.0
53.470993,-2.252161,0.125
53.474529,-2.257969,0.0
53.475097,-2.256349,0.0
53.475627,-2.253634,0.7
53.475059,-2.254815,0.5
53.475669,-2.258183,0.0
53.475531,-2.257304,0.0
53.476282,-2.256445,0.0
53.475353,-2.25681,0.0
53.475228,-2.256993,0.0
53.475027,-2.257905,0.0
53.474542,-2.255737,0.0
53.474746,-2.256803,0.0
53.47465,-2.252068,0.0
53.477038,-2.250223,0.17115384615384618
53.474657,-2.251784,-0.1763888888888889
53.476009,-2.25641,0.0
53.474637,-2.253527,0.0
53.474637,-2.253527,0.0
53.474637,-2.253527,0.0
53.474567,-2.2549,0.0
53.47564,-2.256488,0.0
53.474848,-2.256417,0.0
53.475001,-2.256714,0.0
53.475001,-2.256714,0.0
53.474554,-2.254235,0.0
53.474599,-2.253366,0.0
53.474599,-2.253366,0.0
53.474561,-2.249246,0.0
53.474833,-2.255167,0.0
53.474833,-2.255167,0.0
53.476263,-2.256177,0.0
53.476263,-2.256177,0.0
53.474724,-2.256993,0.0
53.474676,-2.256317,0.0
53.473833,-2.254879,0.0
53.474497,-2.2493,0.15
53.474701,-2.256531,0.0
53.475595,-2.253484,0.1
53.473922,-2.253806,0.0
53.474567,-2.255576,0.0
53.474653,-2.25489,0.0
53.474222,-2.258934,0.0
53.474957,-2.25328,0.0
53.477236,-2.256445,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.474582,-2.254758,0.0
53.474088,-2.254064,0.16818181818181818
53.47451,-2.256735,0.0
53.477236,-2.256445,0.0
53.477236,-2.256445,0.0
53.474427,-2.256059,0.0
53.472974,-2.258087,0.0
53.474663,-2.256542,-0.14226190476190478
53.476692,-2.255775,0.22857142857142856
53.477277,-2.258622,0.23333333333333334
53.476731,-2.256183,0.0
53.475238,-2.255705,0.225
53.475199,-2.254664,0.0
53.475474,-2.254825,0.0
53.47442,-2.252733,0.21111111111111114
53.475336,-2.25542,0.0
53.4739,-2.253588,0.0
53.475333,-2.250244,-0.07777777777777778
53.474491,-2.255984,0.05
53.475391,-2.25578,0.0
53.476712,-2.257722,-0.2
53.476731,-2.256183,0.0
53.477963,-2.253277,0.3180555555555556
53.474657,-2.257111,0.0
53.474535,-2.255244,0.0
53.475627,-2.258752,0.0
53.476058,-2.258012,0.0
53.476151,-2.257872,0.0
53.474369,-2.258194,-0.1607142857142857
53.474082,-2.255099,0.0
53.4745,-2.255,0.0
53.475166,-2.254834,0.0
53.477019,-2.254251,0.4
53.477351,-2.254836,0.4
53.476572,-2.253495,0.0
53.476572,-2.253495,0.0
53.474903,-2.256659,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
53.474433,-2.256639,0.0
